3.000000000000000000e+00,8.004826115944871034e+00
3.012024048096192175e+00,7.009660586656059067e+00
3.024048096192384794e+00,8.823893903868958333e+00
3.036072144288576968e+00,8.374964689675509888e+00
3.048096192384769587e+00,8.416825452285797482e+00
3.060120240480961762e+00,8.759836623690119950e+00
3.072144288577154381e+00,7.751503245977051648e+00
3.084168336673346555e+00,7.956654232646716451e+00
3.096192384769539174e+00,7.417268414562236067e+00
3.108216432865731349e+00,8.340996050434444697e+00
3.120240480961923968e+00,7.999555510430034211e+00
3.132264529058116143e+00,8.369634763109106146e+00
3.144288577154308761e+00,7.541411949335404152e+00
3.156312625250500936e+00,8.034297673690609543e+00
3.168336673346693555e+00,8.023619028680590404e+00
3.180360721442885730e+00,8.544224494156319238e+00
3.192384769539078349e+00,8.681187609622655899e+00
3.204408817635270523e+00,7.673695054758538525e+00
3.216432865731462698e+00,7.954288027507056213e+00
3.228456913827655317e+00,8.706145437532667231e+00
3.240480961923847492e+00,7.470953360865608239e+00
3.252505010020040110e+00,9.100514110808651580e+00
3.264529058116232285e+00,1.009814049549482817e+01
3.276553106212424904e+00,8.391545533199193940e+00
3.288577154308617079e+00,7.770854902666966879e+00
3.300601202404809698e+00,9.983166068013417771e+00
3.312625250501001872e+00,8.527306617533788824e+00
3.324649298597194491e+00,8.139072759776658117e+00
3.336673346693386666e+00,6.985641313660829965e+00
3.348697394789579285e+00,6.973430896781779964e+00
3.360721442885771459e+00,9.085007000451481574e+00
3.372745490981964078e+00,8.048787312533502103e+00
3.384769539078156253e+00,7.337494538221578821e+00
3.396793587174348872e+00,8.466897108673515859e+00
3.408817635270541047e+00,7.514084993058044226e+00
3.420841683366733221e+00,8.003365360552013641e+00
3.432865731462925840e+00,7.263364427492193798e+00
3.444889779559118459e+00,9.579091925388409479e+00
3.456913827655310634e+00,7.629533212905944772e+00
3.468937875751502808e+00,9.041719107578925829e+00
3.480961923847695427e+00,8.312240828376051383e+00
3.492985971943887602e+00,7.636935893219175320e+00
3.505010020040080221e+00,7.481123958361130200e+00
3.517034068136272396e+00,8.883400874870030606e+00
3.529058116232465014e+00,8.664358061110265297e+00
3.541082164328657189e+00,8.170867065872524648e+00
3.553106212424849808e+00,9.002290693072938055e+00
3.565130260521041983e+00,7.663618064325955714e+00
3.577154308617234602e+00,7.795791089435189392e+00
3.589178356713426776e+00,7.027097647418258930e+00
3.601202404809619395e+00,8.725560669816291082e+00
3.613226452905811570e+00,8.189502356732234034e+00
3.625250501002003745e+00,8.055350699212688426e+00
3.637274549098196363e+00,8.385492597843549945e+00
3.649298597194388982e+00,1.005317697043501468e+01
3.661322645290581157e+00,7.872564281860891633e+00
3.673346693386773332e+00,8.044827028449841322e+00
3.685370741482965951e+00,7.489463816329354984e+00
3.697394789579158569e+00,9.717202560150175472e+00
3.709418837675350744e+00,7.853678314735381250e+00
3.721442885771542919e+00,7.752554471085470134e+00
3.733466933867735538e+00,7.590044618145339150e+00
3.745490981963927712e+00,7.080368288623938966e+00
3.757515030060120331e+00,6.404995607643851230e+00
3.769539078156312506e+00,9.151474175142476852e+00
3.781563126252505125e+00,7.437786990056637570e+00
3.793587174348697300e+00,8.295748723992080187e+00
3.805611222444889918e+00,8.076674175289713986e+00
3.817635270541082093e+00,8.791538168638579620e+00
3.829659318637274268e+00,8.250947432666977832e+00
3.841683366733466887e+00,8.965901995999708163e+00
3.853707414829659506e+00,9.295783691427995876e+00
3.865731462925851680e+00,9.234603380996560418e+00
3.877755511022043855e+00,8.838535137176569023e+00
3.889779559118236474e+00,8.127769565638219618e+00
3.901803607214429093e+00,8.767412019174154025e+00
3.913827655310621267e+00,8.624397292779041990e+00
3.925851703406813442e+00,7.996229358303218682e+00
3.937875751503006061e+00,8.571110213601482286e+00
3.949899799599198236e+00,7.916819685355974912e+00
3.961923847695390855e+00,9.067611786883892577e+00
3.973947895791583029e+00,9.141764872498226779e+00
3.985971943887775648e+00,9.040702981274339578e+00
3.997995991983967823e+00,9.372787300688079526e+00
4.010020040080160442e+00,7.301249720846183067e+00
4.022044088176352616e+00,7.736852596032221641e+00
4.034068136272544791e+00,9.156809278991339340e+00
4.046092184368736966e+00,8.519820098465242353e+00
4.058116232464930029e+00,8.398658934191564285e+00
4.070140280561122204e+00,9.537804144691490293e+00
4.082164328657314378e+00,8.985029121726270773e+00
4.094188376753507441e+00,9.138231680383997357e+00
4.106212424849699616e+00,8.146325803887719985e+00
4.118236472945891791e+00,9.140069328666294624e+00
4.130260521042083965e+00,7.511181438763542495e+00
4.142284569138276140e+00,8.895542347053845944e+00
4.154308617234469203e+00,9.037595217376173551e+00
4.166332665330661378e+00,8.234254022457335509e+00
4.178356713426853553e+00,8.067589201302572732e+00
4.190380761523046615e+00,8.919623245479160190e+00
4.202404809619238790e+00,9.006456419813158476e+00
4.214428857715430965e+00,9.177673429110756231e+00
4.226452905811623140e+00,8.732579873558943717e+00
4.238476953907815314e+00,9.004402888933968896e+00
4.250501002004007489e+00,8.704973775865674668e+00
4.262525050100200552e+00,7.654389528386203345e+00
4.274549098196392727e+00,7.982420511080622560e+00
4.286573146292584902e+00,8.261999320625115217e+00
4.298597194388777964e+00,7.743639269396840774e+00
4.310621242484970139e+00,8.450036666626600024e+00
4.322645290581162314e+00,9.090580610092368730e+00
4.334669338677354489e+00,8.695647187407928413e+00
4.346693386773546663e+00,9.075582059075165020e+00
4.358717434869739726e+00,7.930679394722822018e+00
4.370741482965931901e+00,8.157252754969993802e+00
4.382765531062124076e+00,8.372960969916496410e+00
4.394789579158317139e+00,8.381322533621663240e+00
4.406813627254509314e+00,8.408531905029612119e+00
4.418837675350701488e+00,8.809673243409122279e+00
4.430861723446893663e+00,9.178505888630937193e+00
4.442885771543085838e+00,1.038495297216340418e+01
4.454909819639278012e+00,1.002371293959469511e+01
4.466933867735471075e+00,8.426181280391263684e+00
4.478957915831663250e+00,9.168481908841203065e+00
4.490981963927855425e+00,8.565539586664066007e+00
4.503006012024048488e+00,1.052587262997826656e+01
4.515030060120240663e+00,9.679318351457704139e+00
4.527054108216432837e+00,8.303371976036132196e+00
4.539078156312625012e+00,1.014898322719608537e+01
4.551102204408817187e+00,9.258377558473741331e+00
4.563126252505010250e+00,8.817646224218094630e+00
4.575150300601202424e+00,9.373532499784140271e+00
4.587174348697394599e+00,8.847251005423835579e+00
4.599198396793587662e+00,1.034101516378808938e+01
4.611222444889779837e+00,8.258436046875283765e+00
4.623246492985972012e+00,7.972381990177177080e+00
4.635270541082164186e+00,1.070552763215837011e+01
4.647294589178356361e+00,9.229503098890107893e+00
4.659318637274548536e+00,9.061314689823573687e+00
4.671342685370741599e+00,8.896180114971965480e+00
4.683366733466933773e+00,9.460644459020731034e+00
4.695390781563125948e+00,8.494364245872471741e+00
4.707414829659319011e+00,9.415692504656091089e+00
4.719438877755511186e+00,1.084800693656279336e+01
4.731462925851703361e+00,9.021805736831039368e+00
4.743486973947895535e+00,7.909773114673926742e+00
4.755511022044087710e+00,9.095732276365035673e+00
4.767535070140280773e+00,1.114919577546877250e+01
4.779559118236472948e+00,9.860102547480845914e+00
4.791583166332665122e+00,8.701322699894062040e+00
4.803607214428858185e+00,9.506612120592972559e+00
4.815631262525050360e+00,1.010894713674499812e+01
4.827655310621242535e+00,1.037778394035760599e+01
4.839679358717434710e+00,1.125398025044777484e+01
4.851703406813626884e+00,8.724221833628536871e+00
4.863727454909819947e+00,1.059738157518565593e+01
4.875751503006012122e+00,1.028538794390442312e+01
4.887775551102204297e+00,8.928523449754850461e+00
4.899799599198396471e+00,8.809578512879408407e+00
4.911823647294589534e+00,1.169280832347936183e+01
4.923847695390781709e+00,1.002407951372209105e+01
4.935871743486973884e+00,9.481067162865837616e+00
4.947895791583166059e+00,9.712404009370828817e+00
4.959919839679358233e+00,9.701097144998945154e+00
4.971943887775551296e+00,1.011976031121909969e+01
4.983967935871743471e+00,1.057479084239885836e+01
4.995991983967935646e+00,1.024190221044754878e+01
5.008016032064128709e+00,9.052274178423202144e+00
5.020040080160320883e+00,9.807005515037468868e+00
5.032064128256513058e+00,1.063255267368410628e+01
5.044088176352705233e+00,1.120470764372573846e+01
5.056112224448897408e+00,1.039668185475622231e+01
5.068136272545089582e+00,9.908475770795703852e+00
5.080160320641282645e+00,1.105701242409338825e+01
5.092184368737474820e+00,1.107989840477496735e+01
5.104208416833667883e+00,9.820743953903864565e+00
5.116232464929860058e+00,1.113876148893313101e+01
5.128256513026052232e+00,1.104900869015219023e+01
5.140280561122244407e+00,1.102388217199423082e+01
5.152304609218436582e+00,9.756458282527910697e+00
5.164328657314628757e+00,9.916207593455187208e+00
5.176352705410821819e+00,1.183326502058407570e+01
5.188376753507013994e+00,1.037967669701141027e+01
5.200400801603206169e+00,9.231879572373351550e+00
5.212424849699399232e+00,1.092978378317797983e+01
5.224448897795591407e+00,1.030448125119370850e+01
5.236472945891783581e+00,1.066061434697298438e+01
5.248496993987975756e+00,1.061603677816676061e+01
5.260521042084167931e+00,1.129640267435850554e+01
5.272545090180360106e+00,9.653251269432033155e+00
5.284569138276553169e+00,1.017920254776883660e+01
5.296593186372745343e+00,9.233681048073400177e+00
5.308617234468938406e+00,1.031806755817958887e+01
5.320641282565130581e+00,1.072348903179845969e+01
5.332665330661322756e+00,1.115469193062651598e+01
5.344689378757514930e+00,1.123850048912141020e+01
5.356713426853707105e+00,1.110197053144172230e+01
5.368737474949899280e+00,1.028860235106192889e+01
5.380761523046092343e+00,1.195244380629232595e+01
5.392785571142284518e+00,1.231286354755056500e+01
5.404809619238477580e+00,1.223069260103971168e+01
5.416833667334669755e+00,1.187981345099745667e+01
5.428857715430861930e+00,1.128271793822259994e+01
5.440881763527054105e+00,9.925351295739538671e+00
5.452905811623246279e+00,1.067205868310297490e+01
5.464929859719438454e+00,1.116669952694630830e+01
5.476953907815630629e+00,1.198826887968872157e+01
5.488977955911823692e+00,1.110830744071157383e+01
5.501002004008015867e+00,1.233771695306185912e+01
5.513026052104208929e+00,1.140977925917503022e+01
5.525050100200401104e+00,1.158360972178092219e+01
5.537074148296593279e+00,1.327916947420995619e+01
5.549098196392785454e+00,1.088307343591420562e+01
5.561122244488977628e+00,1.218236307842231625e+01
5.573146292585169803e+00,1.259313490517731182e+01
5.585170340681362866e+00,1.146581293253657385e+01
5.597194388777555041e+00,1.205962074001437401e+01
5.609218436873748104e+00,1.099559850113449500e+01
5.621242484969940278e+00,1.038382383866974301e+01
5.633266533066132453e+00,1.103221033022885322e+01
5.645290581162324628e+00,1.260070266048642473e+01
5.657314629258516803e+00,1.142684278246403906e+01
5.669338677354708977e+00,1.226076835329455328e+01
5.681362725450901152e+00,1.200784258586595499e+01
5.693386773547094215e+00,1.200620936956315710e+01
5.705410821643286390e+00,1.225467702528432312e+01
5.717434869739479453e+00,1.139824404027348415e+01
5.729458917835671627e+00,1.310181983737880884e+01
5.741482965931863802e+00,1.157240837086034624e+01
5.753507014028055977e+00,1.203626935965936440e+01
5.765531062124248152e+00,1.115368045377714701e+01
5.777555110220440326e+00,1.260357578632816455e+01
5.789579158316633389e+00,1.188913145534523075e+01
