4.562566877446216917e-01,-5.559300526054480329e-01
1.254617851076782920e+00,4.710296135010129115e-01
1.454666856275308173e-01,-1.408542278741994613e-01
7.141911491058490213e-01,-4.331405480365156380e-01
-3.753438009757352201e-01,-7.915684030223933965e-01
-1.983018188050683361e-01,-1.188785629171686675e-01
3.083831096959302465e-01,-1.389688920250429671e+00
-1.289216972974390439e-02,3.166331378889297166e-01
-3.858017087462928263e-01,7.942082641761437356e-02
-8.385203790624974340e-01,1.807013334074355528e-03
-1.604461172169381056e-01,3.260457796737214423e-03
-8.238867900443248571e-01,4.349382667907525923e-01
2.215551353726036982e-02,1.015097023292780287e+00
1.033574923763306730e+00,9.227469432987045472e-01
-3.827829198275469746e-01,-2.144949091257639801e-02
-4.149857510493699109e-01,-1.959147869697566713e-01
-2.994636622047655572e-01,-1.927749872855573365e-02
-1.113242767703746389e-01,3.545877827923918368e-01
-7.261864650536355992e-01,-8.333079977979785946e-01
-2.852466835535683587e-01,7.315487203192279700e-03
1.819878489820402900e-01,-2.172086853266112783e-01
8.353873933207896230e-02,-3.429100329213482512e-01
-3.336720855160253962e-01,1.656068173710238123e-01
-3.600375554382348464e-01,-3.652038625863591181e-01
-9.363591214092656934e-01,3.093543394412174852e-01
1.959907274026435053e-01,7.166698874245368556e-01
1.851270465667379517e-01,4.274669177673079412e-01
-7.274480519021468694e-02,-3.482944081060092567e-01
7.940493545711170276e-01,4.228293668794169680e-01
5.608003816440113032e-02,-1.100095725018270382e-01
2.150275128113597611e-02,-3.922312902679182534e-01
-7.255704722730491607e-01,-5.972192681473161846e-01
2.315773324173254488e-01,2.455415268570045328e-01
-6.653445442642971774e-02,-6.808129148810174724e-01
-2.884901092700421499e-01,-7.328581775923000974e-01
-6.297669117653983406e-01,6.646417550580969724e-01
-1.360276888801813244e-01,5.458778403834927406e-01
-8.043619458415641743e-01,-3.688158706550370147e-01
-2.510398942066917605e-01,-1.178797024755470879e+00
-6.794918158888005877e-01,-2.221651175166601544e-01
-1.448832333296584118e-01,-1.633970060165484406e-01
1.131311701866322350e+00,-8.022372319773776184e-01
7.931559540262386188e-01,-3.177708744239119976e-01
-8.420415876958700085e-01,4.003850528881210957e-01
8.068987019047043630e-01,-8.333428562369188386e-02
-9.833276197973297994e-02,-2.520931409734269990e-01
3.987736402416110493e-01,-3.452141092651233589e-01
1.977558408357120157e-01,1.363934297765587056e+00
-6.892175189356692933e-01,-9.876613272218170980e-01
-7.571790381443764817e-01,4.730773664640898768e-01
-9.026548289464501051e-01,5.656858131039113613e-02
7.866776231108024708e-02,-8.761816541768797650e-01
3.226695547076651738e-01,3.930652141160800306e-01
7.119235051187293717e-01,-2.486131919386990186e-01
-1.787995443535999041e-01,-1.009997426252988495e+00
8.117753816158118640e-03,-6.493771950595238485e-01
1.670617021088082743e-01,9.148571844595677627e-01
2.844669350339082969e-01,1.886509758668636350e-01
-7.566854781731021662e-01,-4.017540020599098538e-01
6.403606402547611376e-01,-4.439842668152221838e-01
3.847245370074135473e-01,5.151788005961069339e-02
-9.580682317509070511e-01,-1.608498990602374445e-01
6.195015117555773276e-01,2.129386650205606357e-01
-1.561497192284495295e-01,5.401004845331763837e-01
-3.931292470417082074e-01,-1.551180960222496574e-01
-5.240232602749050894e-01,5.058036262922822185e-02
-2.190408563418178023e-01,6.124072145323401495e-01
-5.057378841440805101e-02,6.061447474071218755e-01
-4.023885614003239186e-01,2.432313084567789552e-01
6.219969233358809552e-02,4.036677101662576872e-01
1.740029885665799469e-01,2.765148646599729573e-02
-3.140271959343839403e-01,1.144411404219574768e+00
-2.537360499343980780e-01,2.667638758262625420e-01
-6.059908597105134742e-01,3.889606405740293482e-01
-8.695842152600057329e-01,-3.566105136633825057e-02
1.272426502603470011e+00,-2.842163549143243984e-01
-4.323866227414529528e-01,7.922529170551656508e-01
-5.862561282201756985e-01,4.276584291985671693e-01
2.894913989820336458e-02,-1.040562026212992347e-01
-3.479080445917487885e-01,2.581822370196384386e-01
-3.007345691487184891e-01,-1.143884197363881916e-01
2.215685380504477942e-01,4.462375627649792786e-01
-5.679960096584425466e-01,-4.456303582337583502e-01
6.768053262580069340e-01,-2.320962848125366629e-01
-1.220284179533967783e-01,2.130730697682156616e-01
-1.058270631144797358e+00,3.912858232368357503e-02
-1.690934360719415774e-01,-1.350826132218224229e+00
-1.320160817841087852e-01,-2.949488707724292058e-01
-1.424034886900049368e-01,1.387586427781396792e-01
1.940056856798481610e-01,4.705644622203948302e-01
1.236946187811900771e-01,2.659719716792393607e-01
-3.430391498784601811e-01,-7.066352353948304743e-02
3.601415213110494840e-01,1.576134161366886388e-01
-1.876049772936917714e-01,-1.033076511016627119e+00
-3.485732634448303058e-01,3.563766059185867752e-01
3.746083955226177653e-01,3.683205716028109533e-01
-2.748336478761660429e-01,-6.988469887100028088e-02
-1.106388761367298468e+00,-4.370277400273692159e-01
-4.049608736984212226e-02,-1.081580101100062974e+00
6.583460421744389279e-01,-1.007742593497888750e+00
-3.199315421452202934e-01,-1.499504717940332646e-02
-2.985081519339161660e-01,-4.608043043335665612e-01
-4.718721152162802523e-01,1.093561178467068601e-01
6.909253584891059674e-01,3.868298663075346866e-01
