5.120134804266477380e-01,1.939649313020469501e-01,8.641832743860289323e-02
8.071151226648645149e-01,1.442178096341166782e-01,1.761508803590527972e-01
5.850738922165155120e-02,7.627075197600193812e-01,3.798578748842169617e-01
3.658469447629568716e-01,2.418500473281043339e-01,1.016896729805982780e-01
3.802547628892919418e-01,9.493460076341598830e-01,4.816248334436453726e-01
8.313508833059889414e-01,8.430662011102660891e-01,9.430088357881898364e-01
9.844970824312432311e-01,4.103168004886692533e-02,3.870447117588283747e-01
7.852084936497344403e-01,8.285535054434339797e-01,8.758020011638639746e-01
5.391102859917689116e-01,2.088119568374730006e-01,1.466801605974751288e-01
1.829751637932234276e-01,4.702901573055401352e-01,2.160047153904460782e-01
4.461465704601362825e-01,8.842703286026104559e-01,3.069667549580863408e-01
8.552727868485801022e-01,9.807279801995884005e-01,9.416553810338540442e-01
2.974247803219323139e-01,2.659822870944948958e-01,1.911171045121867751e-01
3.188154018893156749e-01,4.266630927967757225e-01,3.382926117022804213e-01
7.261357358479084700e-01,9.689482803029634272e-01,2.362175160016388720e-02
7.242149864976629159e-01,1.542009647719050358e-01,3.733846501219375558e-01
1.501506858821956003e-01,8.754839392233682016e-01,9.996080028587630562e-01
4.810565259278924977e-01,6.641930388602267366e-01,5.443145098353958655e-01
2.572230890948463689e-01,8.541045707117141950e-01,3.457236901556127728e-01
8.363031394172076860e-01,4.392662071454100925e-01,4.540343373174251518e-01
6.473765839033644998e-01,8.863837904746142415e-01,9.416722277904643335e-02
4.024754188222785523e-01,1.635765641928694780e-01,9.232325469127129480e-01
1.290925163942175935e-01,8.903561276123732604e-01,8.520755850488912486e-01
3.251630516519088410e-01,6.997860127681899689e-01,3.291261929150023358e-01
4.389315146674062085e-01,9.478014332976829603e-01,1.601503139770933393e-01
1.666856319443019707e-01,2.964889976555645790e-01,6.759909779874704316e-01
7.580196557763528853e-01,3.047083265346628433e-01,2.327110298565798763e-01
8.336508137632633320e-01,1.021481503633292487e-02,6.944462650630666145e-01
5.841986895620698839e-01,3.269499102449827665e-01,1.216034210863015108e-01
4.988419435165034610e-01,7.511358528927789546e-01,3.601920257025514882e-02
1.160208443656862709e-01,7.982839423084767683e-01,5.996703859015251048e-02
8.842371524015231188e-01,9.282470301087202280e-01,2.526769681413030266e-01
9.883132596579669027e-01,3.194275449811001533e-01,9.948713419431985949e-01
5.159959891374884533e-01,1.294918143017841361e-01,6.427259005627113941e-01
8.167008287077531792e-01,2.036349269708832566e-01,8.516455519470582658e-01
7.815039534570122903e-02,6.713989359734915396e-01,2.735501304041447757e-01
9.653368512165497739e-01,4.247072417938055899e-01,6.618507045835787528e-01
4.837153720471309981e-02,8.544886012275582088e-01,8.323226547327499114e-01
7.321908236641174739e-01,6.437589542082622351e-02,8.755283333765473408e-02
5.508805307413203733e-01,3.454424027868985281e-02,8.234260763275440542e-01
9.735163349715643122e-01,9.064580270871945844e-01,6.430720679280316210e-01
2.873816334563639163e-01,1.556138694569803027e-01,1.823360327513335877e-01
9.562329087749104062e-01,4.072286787506894656e-01,4.484344638007122796e-01
9.249261807767861221e-01,4.284439490567119035e-01,8.957336067624683817e-01
3.538292699769955973e-01,7.698174907113941590e-01,3.113787959098829328e-01
6.394529628044643976e-01,2.261289743679296693e-01,9.470896464233363732e-01
5.572437041318356599e-02,1.616109206794368314e-01,7.394669732580516630e-03
5.051575052295567136e-01,4.756988457291194683e-01,2.153662185481479696e-01
9.496351783984602335e-02,1.174799491751786773e-01,2.956108633582380518e-01
9.394006881243813778e-01,1.862873549828677477e-01,7.974378722555535148e-01
3.325586798229637209e-01,6.471396222044705215e-01,2.979724084586893307e-01
5.901709264321535198e-01,6.629827736212487999e-01,5.005648371950659481e-01
2.567511407107861965e-01,1.143828026636809492e-01,5.736712911367162215e-01
9.181865018737395134e-01,1.435451533835061522e-01,8.366493515906069378e-01
1.177432048162486700e-01,8.067744221140341621e-01,1.245427807703360923e-01
6.115472356554013666e-01,1.586565912311324045e-01,7.219925644841214130e-01
6.960844735486627632e-01,4.251882524617511816e-01,6.216716841467945232e-01
9.227368482859310550e-01,7.384981436478984529e-01,2.209910817079541179e-01
1.843702954328976240e-01,1.217242119759142094e-01,3.837403126206213599e-01
9.112513556974843887e-02,8.282134708733115414e-01,3.867595651543952462e-01
4.721027399692664384e-01,7.086515960901395017e-01,2.330733383155978444e-01
