5.344584363097458768e-01,6.179923011402610467e-02,2.243356048598064145e-01
6.492436290552744405e-01,9.410684269157558735e-01,3.830750287136197585e-01
3.569170335970437424e-01,5.332291232955094218e-01,1.285274061196828299e-03
4.792311462769083263e-01,3.940359818432492833e-01,8.303168503910873799e-02
9.696529553805838253e-01,5.232600322196094833e-01,5.426075689592353424e-01
8.368912429345684023e-01,8.611012815381586805e-01,2.482850921605694872e-01
8.276373953727447219e-01,5.728916603114305728e-01,5.860267009472618360e-01
2.756678325439076982e-01,2.200100360507696307e-01,8.444299897493279250e-02
4.685988709869801649e-01,3.082950060608480314e-01,2.810363550119676646e-02
4.911714291526834142e-01,6.269098037768399134e-01,9.838486111024080660e-02
4.236431501505960595e-01,6.708542891337228031e-01,9.237193164746297924e-01
8.229606515702456715e-01,5.620424240916988001e-02,2.151746475385686308e-01
5.502727705090119104e-01,2.463619026677313917e-01,1.377468820440727049e-01
7.049606380191130173e-01,3.724356448760811622e-01,2.287244066381783902e-01
5.593672315889880453e-01,3.253625294308373217e-01,9.171690364386750893e-01
2.031992780086111505e-01,9.240953828561303540e-01,5.507078302164650774e-01
2.698481019875784703e-01,8.334223890977809912e-01,5.532965927339942303e-01
8.257727943275289251e-01,6.690919029339358337e-01,8.737271808930029415e-01
2.574512773570800661e-01,4.440526081110449663e-01,2.589834222671593134e-01
9.955236397246765012e-01,2.479486169366773574e-01,9.807220215920335882e-01
2.864475640763417541e-01,5.220249097976412678e-01,7.735122902370226150e-01
6.747888971297478777e-01,4.223063438904033351e-01,8.571764672194820411e-01
4.219963229921653847e-01,5.953614198686594250e-01,5.007400964274676403e-01
6.067553664387382861e-01,5.499876393341902592e-01,7.640069502144108959e-02
4.352560501427525930e-01,3.444247397548949596e-01,1.489200918026478693e-02
9.918379973039820330e-01,9.371840151950232567e-01,4.903471654683964065e-01
5.138387258741324848e-01,1.444244826058395104e-01,3.115351206069086887e-01
8.604698316113958967e-01,4.171413857010763948e-02,6.347786320396290316e-01
6.099043343318377719e-01,1.081682314123127986e-01,5.818631488012632191e-01
6.194870077678193976e-01,5.723225096035404746e-01,2.420696088933720347e-01
5.674322620983576204e-01,3.814159324759723857e-01,3.861646618888647797e-01
5.661343833698054828e-01,3.942130056909340929e-01,2.852012933352354729e-01
8.377253204172512291e-01,7.736027024357726711e-01,6.245950412200951263e-01
8.109162717208699966e-01,6.696943199338578623e-02,4.283539285283527454e-01
8.209085497555608235e-01,5.648415540902257392e-01,4.532859060470506574e-01
5.296802777754964220e-01,3.300318013896175184e-02,8.449651202850919640e-01
3.037073641854093342e-02,2.304178996632155751e-01,7.032278881055198383e-01
