1.563870558891993223e-01,1.120432879390363956e-01,7.467097093571072319e-01
2.673647427176208957e-01,5.480484582977888097e-01,6.427091381891852917e-01
9.040786201818615808e-01,6.677208711513105133e-01,5.750601984454976057e-01
6.893713691432311608e-01,1.070704587031348076e-01,1.718232004701675253e-01
8.953292640814771719e-01,4.469389637548851768e-01,7.319072490749692905e-01
8.124046051284797842e-01,2.573337926602636827e-01,7.649815037758291858e-01
1.376388520279633321e-01,2.336519314274014825e-01,2.944015296196742515e-01
6.000149920742074983e-01,8.060266405826516101e-01,8.563129839088924333e-01
3.455975909088006004e-01,5.155065104737133197e-01,4.249803177297782897e-01
5.699009891850385090e-01,7.998779936359573517e-01,8.247082211552952957e-01
8.691934159295301443e-01,3.657021634587295233e-01,7.728708587598751567e-01
2.898578623063429172e-01,8.912523594795574988e-01,1.044661129970103630e-01
8.484899681120636750e-01,9.995427282608120301e-01,1.201314250918241733e-01
3.776414681411367491e-01,1.408783605717722764e-03,1.694985170172079725e-01
2.435040694090626623e-01,8.579078171070843029e-01,3.027311997287392975e-01
1.785833099231030063e-01,4.062506500784623942e-02,1.762547951670767610e-01
4.853521625619794388e-01,9.487480382929769362e-01,5.921351319679850622e-01
8.671247455107273794e-01,1.966194420912585894e-01,3.415161674628475197e-01
2.396514620223102465e-01,1.818459543792579902e-01,2.879994401489884837e-01
8.315508228233357002e-01,5.518883836235389806e-01,2.063863560463609081e-01
2.769398711475361541e-01,2.007437560628116957e-01,3.032173262250689172e-01
5.890071989035869926e-01,4.531345786647729135e-01,2.207684572938216627e-01
2.902617105671828623e-01,4.243123323481626796e-01,9.870854208273719399e-01
1.772662724336808715e-01,1.260874449019446786e-01,1.118775979731867487e-03
2.522715167770581690e-01,2.687347999698184164e-01,3.143206818013610793e-02
9.662800750019329143e-02,9.961984026689066907e-01,9.432062633996309842e-01
7.852179303116546549e-03,8.749371655465409958e-01,2.888026478324324797e-01
2.635664078847217429e-01,2.497337307265590223e-02,8.679037912610475525e-01
7.723781704632164402e-01,8.248858999486874399e-01,5.010042446667584137e-03
4.112116731075671217e-01,4.141725612607712881e-01,4.419560171199028442e-01
1.622792795756441420e-01,3.607637097684893712e-01,6.260765571704136612e-01
1.439027416392564263e-01,5.670583864771460147e-01,1.251825265888580896e-01
1.363474439155416551e-01,8.830250292128323242e-01,5.459963303777259913e-01
6.973291069336658987e-01,4.832064508000361025e-01,9.237678173524729308e-01
5.175653458124115369e-01,4.378481067892503464e-01,4.380396948548948011e-02
7.690181605515342689e-01,9.725869745247104348e-01,9.705340358050830174e-01
9.074449748846236119e-01,7.850105088555038302e-01,2.642307342813332571e-01
6.265600960949239129e-01,2.841564963434917157e-02,2.713083202947049744e-01
8.982525254017506011e-01,4.879238111815787926e-01,3.887957078133432720e-01
3.115841713735855167e-01,7.267976702413183610e-01,8.074033017153610103e-01
4.693367690096247324e-01,6.612340701120449360e-01,3.867639296861279385e-01
3.548801252398294803e-01,7.328586441891165038e-01,7.667248636665707773e-01
6.316099457522768024e-01,8.955042833086603871e-01,2.513684416592920634e-02
7.225262718119943584e-01,3.463279925289656225e-01,3.042925395583572223e-01
1.949387610096069423e-01,1.097245387163729990e-01,5.923954864030982481e-01
3.649679175600901715e-01,4.559714117046659299e-01,4.287611067166904322e-01
3.661443509852175815e-01,2.283196588945246575e-02,2.916784196607743462e-01
4.223302736125463808e-01,5.062588241842128634e-01,6.344550916296138876e-01
5.695081855082301248e-01,9.454705390917872432e-02,5.380363600725841522e-01
4.730941446740402068e-01,1.181518300582038439e-01,1.912192078135008799e-01
