7.071219333428497844e-01,9.852601867556568527e-01,8.378747571509915781e-01
8.803336480782455453e-01,4.557657801581285195e-01,5.900154034945508386e-01
2.328871094993203439e-01,5.565886432933057071e-01,4.461667286039593394e-01
5.969392274449610847e-01,6.705512357653790056e-01,6.802559214132959386e-01
5.281059184783100102e-01,5.361359788066800691e-01,9.956971444342281874e-01
2.455587087065391749e-01,3.416020301704830731e-01,7.316002458245114415e-01
5.609018185583898308e-01,2.045595164305860081e-01,3.812974390413831349e-01
1.940260053244512450e-01,7.432602442840496870e-03,5.377830610551765922e-01
3.235683792597399133e-02,8.852254723750815346e-01,1.970232338689689167e-01
6.510631279822375328e-01,1.198962636039329066e-01,9.438603562689189541e-01
