1.241417459121191280e-01,2.764509500117912077e-01,7.899156909314603014e-01
8.305683865426676249e-01,3.180038558215447786e-02,6.613907330914173821e-01
5.391027349044263950e-02,4.872781946386743890e-01,6.610941938358089187e-01
5.093571115696781115e-01,5.332766380463089817e-01,5.593310228356844771e-01
2.102818191187365571e-01,3.218635709819920310e-01,9.498929069620672960e-01
6.710288138855300399e-01,7.720532582244016284e-01,6.737786952078174130e-01
9.964962664342309484e-01,3.332781748356358209e-01,9.699282786300946757e-01
1.980089368811622785e-01,4.143684315865191481e-01,2.624173080817441273e-01
6.748471729566170030e-01,5.433013498584490231e-01,6.869169311880815032e-01
7.157159263637916657e-01,5.609175932166267087e-01,3.834442318832328445e-01
3.682026316284842116e-01,2.589349205350405247e-01,7.518013926573590133e-01
9.069895679565894708e-01,3.399056463134212391e-01,2.048025352964061296e-01
5.991527310217672486e-01,4.385436978163602673e-01,4.262065928339288101e-01
8.116232806102103847e-01,4.290312616439577731e-01,1.433932700050526421e-01
2.705725287042223259e-01,6.859269690720636303e-01,1.206627207216162123e-01
2.038836070219685048e-01,3.758336348347144362e-01,7.184911031952558869e-01
5.050721288377294504e-01,7.306581236476651364e-01,1.766892332316866154e-01
5.521405895900558525e-01,8.422009026202359472e-01,2.883512168272630571e-01
3.512199079908803201e-01,8.922199987447334557e-01,6.277755741061530337e-01
7.691549920172092714e-01,9.041390380516600711e-01,7.508998854334856254e-01
3.040328957995168668e-01,6.416611721021392434e-02,5.266449531001449191e-01
1.916609715500070532e-01,2.925684301201791904e-01,2.039916243368434801e-01
1.963557420116737173e-01,6.221068484253320374e-01,7.964535173007931679e-01
9.434079675049319436e-01,3.465286243744295502e-01,6.624520646677948266e-01
7.809551681035190596e-01,9.298168119818350785e-01,9.777547005987756723e-01
6.827795359231290107e-01,2.077549798725932817e-01,6.999323081056709750e-01
9.734344636152814090e-02,9.746632222568932802e-01,4.815457713480773005e-01
8.778402651139354251e-01,9.546358319014803806e-01,6.710827151135406732e-01
7.108570533234682687e-01,5.280493251505770091e-01,8.645778082117671071e-01
7.037518875696627818e-01,5.850092995822655517e-01,5.146229385966263337e-01
8.321909368387718775e-01,6.682552059928806854e-01,9.883859862648342043e-01
5.444400245099367819e-01,3.508447695682737066e-01,5.401301125599081709e-01
1.801373823382069750e-01,9.283045878168629805e-01,5.080381594519586264e-01
8.660033337186838764e-01,6.165946806867178553e-01,5.558848004063883241e-01
6.563521262595495287e-01,3.633249218884495590e-01,1.080230731140489064e-01
4.098220475541245467e-01,4.149856585980558066e-01,6.693559492195555460e-01
1.795671752461580617e-02,5.239413731434218180e-01,6.779937676522771461e-01
8.586116151661450369e-01,5.314794912693426854e-01,9.678102296446120523e-01
6.646136668171936934e-01,9.094899583417529465e-01,1.378065913528050412e-01
6.517475791983995403e-01,9.055521798489062357e-01,6.178071733684279421e-01
2.681776250683363116e-01,6.167956553103315365e-03,4.774930226273164102e-01
5.860558406341476179e-01,9.690397379290827118e-01,3.391939168800415239e-01
6.881308932385546973e-01,1.327771649636831919e-01,2.051710234619440465e-01
9.188049059930882834e-01,2.646524130578510325e-01,4.291754272216293797e-01
4.602886293572967524e-01,9.431346006967458173e-01,3.777702334768655579e-01
3.832354185416400050e-01,3.201989598432786188e-02,2.544464388634436469e-01
9.053516475460917645e-01,9.567536888723748856e-02,7.208313243952272353e-01
3.634795998557126540e-01,9.633728002553771930e-01,4.414826296239532377e-01
1.737460469417690945e-01,1.018766540203974724e-02,3.502790978572544178e-01
6.075698436193556207e-01,6.064885579140592009e-01,9.457039248344610849e-01
6.425645302775362389e-01,3.111427006062282841e-01,9.782858020403172317e-01
8.479443633675332048e-02,4.629760223888967907e-01,9.955621677810356784e-01
3.333869619007273633e-01,1.610139387805799016e-01,2.431189756615202979e-01
6.676074330259594847e-01,8.589806852778776314e-01,9.052905549980517774e-01
4.826525539028059253e-01,1.506995053677909757e-01,3.595227297998554450e-01
6.033759535803926433e-01,9.638659090479261282e-01,1.133777873248108525e-01
3.942182728424592497e-01,5.398861912161360133e-01,9.227103490610603087e-01
1.215482174042064045e-01,8.470199024311305669e-01,1.166910438129048488e-01
6.207057561147200087e-02,3.782622934964827710e-01,6.645527410495638554e-01
6.143423733497085371e-01,8.832021244367699309e-01,5.795145967012860222e-01
4.089240774445315196e-01,9.872750526874465304e-01,1.725432757253820837e-01
9.008566965417286188e-02,7.044200629264397717e-01,3.261281350093591103e-01
6.344992730109619838e-01,6.228762706071987454e-01,1.339982657266192145e-01
7.530061436758038740e-01,1.615662567642276448e-01,1.220277301414982585e-01
6.219926326313589549e-01,2.143475162372984189e-01,3.731819534022136065e-01
8.121667574702340353e-03,4.767407180700249381e-01,4.251491090576686727e-01
