-5.710388504191524772e-01,5.355951793657613980e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.273157426954300842e-01,2.462702533865764321e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.319613637703080933e+00,-1.273842529575886617e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.548214335250237106e-01,2.307938407251613200e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.630008829958373706e-01,4.055873487938808919e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.433520346355374286e-01,3.795641528235226270e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.433057791423448801e-01,-1.808433420747219689e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.914617019736236658e-01,3.928755586502064023e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.602169028017169206e+00,-1.263820573676681658e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.159539285575150069e-01,-8.724888656243917628e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.348671123116274462e-01,-1.678574422283784784e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.516733808664819189e-02,1.696283942831140035e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.295174807074521151e-01,2.173661625341190007e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.344117095832874975e-01,-8.986579638327356623e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.107057634598620943e-02,-3.049334214262255927e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.227602661895734526e-01,-3.084917462237931618e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.229854833521292212e-01,-2.558089897814849745e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.303804530362950964e-01,1.806774477244694754e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.991610185425272128e-01,-6.279319222616587259e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.683494860553727990e-01,-8.324339282399241258e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.381326564636876864e+00,1.721001996280837332e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.837803349558574828e+00,-1.365280692772656623e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.728885269895106269e-01,1.739371874121800055e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.299648680305069970e+00,-6.975344235089204759e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.763998108990059155e-01,-4.466917755771959708e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.074802787736376830e-01,1.294020603946294257e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.305982450134450801e-01,-2.879265576141253336e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.850358493920802760e-01,-7.321567179930653646e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.073059716746866066e+00,7.825140079830102957e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.344021500821651616e-01,1.892032205977153714e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.630161022384170377e-01,8.320822524034290346e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.744530456349173198e-02,2.272003475271553885e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.138394541751459599e-01,1.406720990627482237e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.612351823506141812e-01,-8.341705942456325573e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.523675609880014492e-01,1.018591350195998224e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.522811444477297993e+00,-5.824853933273285156e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.568717303637754412e-01,-1.287627851998424999e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.248248970906937982e+00,-2.605729816179744862e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.303694289378437010e-01,-2.075149769667878452e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.085362883916473370e-03,-2.628690300356414933e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.028850128901406480e+00,-1.062125554502052704e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.412258252095831626e-02,-8.953615255133835493e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.876320492209624380e-01,-1.862229926480854614e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.257846512963454788e-01,4.611374587438847317e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.379102009508881288e-01,3.215793167018127785e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.521891787821218200e-01,-8.558680773919722373e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.054946890412178706e-01,-1.309706634121117430e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.427436949540285827e-01,-4.600054645498589251e-02,1.000000000000000000e+00,1.000000000000000000e+00
-2.733350692211231614e-01,1.362183775617418657e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.170441620855580955e-01,6.394957693837372004e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.256117016076976123e+00,-8.569897198661309279e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.767553362809028084e-01,-1.049497475978266869e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.573846779221118375e-01,5.245958695745491646e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.712359994525483931e-01,-6.701510767439121663e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.849643905323199056e-02,2.465819791377348857e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.073904694955414518e-01,-1.089428286040104110e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.527300114778199491e-01,-2.086812563751903535e-02,1.000000000000000000e+00,1.000000000000000000e+00
-1.733702607349857927e-01,2.781787354059917505e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.424524540787710514e+00,5.657516982738897138e-01,1.000000000000000000e+00,1.000000000000000000e+00
-9.952616082501665185e-01,-7.400662998333394915e-01,1.000000000000000000e+00,1.000000000000000000e+00
-6.581399056607035725e-01,2.062495740854077386e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.251752645358715554e-01,-2.992809950809410258e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.534192139066488214e-01,-9.765444024828423553e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.879241792074505590e-01,-7.889090195995365207e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.480604157438779378e-01,-2.898496965488452370e-01,1.000000000000000000e+00,1.000000000000000000e+00
-7.825199161365419265e-01,3.638674486901182781e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.025652979800723008e+00,-1.592080056061072613e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.380456919645879355e-01,4.602499333866819642e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.721537017357403831e-01,-2.028418791324477499e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.391295221036077834e-02,-1.540788707173895933e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.014801110147884433e-01,-6.100413194354056268e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.332401340958304425e+00,7.515727728824448395e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.596875520141129101e+00,1.025367336423135683e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552997069984138667e+00,9.092031369366911919e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.249213808517419672e-01,-2.097049244024091319e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.842168724460314433e-01,1.324880251404555898e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.049621681169740139e-03,-1.651902167468762617e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.355910327233792012e-01,1.260625015467459198e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.013676695923085846e+00,1.599860074470927040e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.682601942557582664e-01,-6.321312935466089078e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.588112114457566088e-02,2.096221610914627276e-01,1.000000000000000000e+00,1.000000000000000000e+00
-5.686111589116586984e-01,-9.883992534435381838e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.682009439440342646e+00,-7.497039742997891887e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.944034467516243425e-01,6.239557142125726763e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.128246667472504017e+00,1.543235048298787104e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.187665697593091707e-01,-1.630686612453033701e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.882284913255316661e-01,1.524312388153386655e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.269613617676939477e-01,-1.819445902262660786e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.723059186223217853e-01,2.191668246976697654e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.735075885005836760e+00,-2.426668269734320038e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.167347011257434813e-01,1.130742297676050168e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.512846665205771490e-01,6.336718465420544399e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.188883749281797853e+00,-4.333461396716460912e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.269583980702525761e+00,5.389685823293740574e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.177477217865694037e+00,-8.996634755003434236e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.248256265644318463e-01,3.317789576377691008e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.962377083074823725e+00,-2.184545773432868543e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.242731795952871199e+00,9.731665596724256018e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.532536843335838284e-01,5.790019894687985502e-01,1.000000000000000000e+00,1.000000000000000000e+00
-1.144554823840048030e+00,-4.117458874568531990e-01,1.000000000000000000e+00,1.000000000000000000e+00
-2.284007187238827341e-01,4.813526593598279391e+00,1.000000000000000000e+00,-1.000000000000000000e+00
9.464361161629286645e-02,3.771433456815187935e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.602067525661526437e+00,4.769315396539674623e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.152744502059606324e+00,5.036191319387315346e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.119115694110511594e+00,4.075267863902743315e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.031667201135097134e+00,6.111782168538770321e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.278382771505378046e-01,2.420303450144690949e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.411210225163612497e+00,3.914120040729895500e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-7.274298736746732663e-01,4.782361223605780864e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.061902898056763300e+00,4.862784982661545463e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.953339283719355945e+00,4.776626253857383375e+00,1.000000000000000000e+00,-1.000000000000000000e+00
6.121359138436425207e-01,5.685852957805452412e+00,1.000000000000000000e+00,-1.000000000000000000e+00
8.775365702185783726e-03,4.734457611453714243e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-1.896340117520934454e+00,7.337105512394957785e+00,1.000000000000000000e+00,-1.000000000000000000e+00
3.816290612128351439e-02,5.182764174717717331e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.833676518583094106e+00,5.799356901639252548e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.247086644459684868e+00,6.206373827716666902e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.369814649972344256e+00,5.257445298623255603e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.688152500690852875e+00,5.327113123533596450e+00,1.000000000000000000e+00,-1.000000000000000000e+00
